"date_received","sender_name","sender_domain","subject","aol_inbox_percent","aol_spam_percent","aol_read_rate","aol_read_delete_rate","aol_delete_rate","google_inbox_percent","google_spam_percent","google_read_rate","google_read_delete_rate","google_delete_rate","yahoo_inbox_percent","yahoo_spam_percent","yahoo_read_rate","yahoo_read_delete_rate","yahoo_delete_rate","outlook_inbox_percent","outlook_spam_percent","outlook_read_rate","outlook_read_delete_rate","outlook_delete_rate","actual_aol_volume","actual_google_volume","actual_yahoo_volume","actual_outlook_volume","actual_overall_volume","90_day_average_panel_size","overall_volume","overall_inbox_placement","read_rate","read_delete_rate","delete_rate","image_link","email_link","source","link_count","broken_link_count","redirect_count","bad_redirect_count","esp_names","company_name","company_address1","company_address2","company_city","company_state","company_zip","company_phone","company_fax","mta_ips"
"03/02/2016","ezines@arcamax.com","arcamax.com","These coupons are a straight flush","","","","","","60.98","39.02","6.67","1.33","57.33","0.00","100.00","","","","0.00","100.00","","","","0","123","1","1","125","859166","356468","60.00","6.67","1.33","56.00","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/edcdd822-e4e6-4eb6-a868-eb39c2dc80e8.jpg",,"panel","0","0","0","0","","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","216.174.43.151|216.174.43.150|216.174.43.153|216.174.43.142|216.174.43.152|216.174.43.141|216.174.43.148|216.174.43.147|216.174.43.149|216.174.43.155|216.174.43.144|216.174.43.143|216.174.43.154|216.174.43.146|216.174.43.157|216.174.43.145|216.174.43.156"
"03/02/2016","ezines@arcamax.com","arcamax.com","[REDACTED] that could give you a lift","100.00","0.00","0.00","0.00","50.00","68.57","31.43","4.17","0.00","66.67","","","","","","0.00","100.00","","","","2","70","0","1","73","859166","208177","68.49","4.00","0.00","52.00","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/fbfc72b1-0415-4f6d-ae39-f9fa17208a28.jpg",,"panel","0","0","0","0","","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","216.174.43.151|216.174.43.150|216.174.43.153|216.174.43.142|216.174.43.141|216.174.43.152|216.174.43.148|216.174.43.147|216.174.43.149|216.174.43.155|216.174.43.144|216.174.43.154|216.174.43.143|216.174.43.146|216.174.43.157|216.174.43.145|216.174.43.156"
"03/02/2016","mailerservice@indiatimes.com","indiatimes.com","Your comment is live [REDACTED]","","","","","","100.00","0.00","48.51","17.82","14.85","97.83","2.17","","","","","","","","","0","101","46","0","147","859166","419207","99.32","15.07","5.48","0.68","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/c484eade-c9bc-4197-ab31-d498c9f24ec9.jpg",,"panel","0","0","0","0","","The Times of India","I World"" Tower","DLF City Phase 5 opp DLF Golf Course","Gurgaon (Hayana)","","","","","223.165.24.218|223.165.24.143|223.165.24.144"
"03/02/2016","help.us@yougov.com","yougov.com","Reminder: YouGov Survey still needs your opinions","100.00","0.00","37.50","37.50","25.00","95.12","4.88","12.82","0.00","30.77","92.31","7.69","8.33","8.33","16.67","100.00","0.00","","","","8","41","13","3","65","859166","185363","95.38","11.29","4.84","20.97","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/b98ff179-dfb9-40c7-8ba6-bb6683a16896.jpg","http://app.emailanalyst.com/rest/secure/email/body/b98ff179-dfb9-40c7-8ba6-bb6683a16896","seed+panel","4","0","5","0","","YouGov plc.","285 Hamilton Ave","","Palo Alto","CA","94301","","","38.102.152.61"
"03/02/2016","ezines@arcamax.com","arcamax.com","[REDACTED] free* cell phone options","","","","","","68.18","31.82","6.67","6.67","50.00","","","","","","0.00","100.00","","","","0","44","0","1","45","859166","128328","66.67","6.67","6.67","50.00","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/e1b96424-9756-4935-8f8d-e0275409747d.jpg",,"panel","0","0","0","0","","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","216.174.43.151|216.174.43.150|216.174.43.142|216.174.43.153|216.174.43.141|216.174.43.152|216.174.43.148|216.174.43.147|216.174.43.149|216.174.43.155|216.174.43.144|216.174.43.143|216.174.43.154|216.174.43.146|216.174.43.157|216.174.43.156"
"03/02/2016","ezines@arcamax.com","arcamax.com","Who needs a car when you have [REDACTED]","","","","","","62.50","37.50","0.00","0.00","60.00","","","","","","","","","","","0","40","0","0","40","859166","114069","62.50","0.00","0.00","60.00","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/de76ec41-1829-441d-8ab7-90023d3e512b.jpg",,"panel","0","0","0","0","","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","216.174.43.151|216.174.43.150|216.174.43.153|216.174.43.142|216.174.43.141|216.174.43.152|216.174.43.148|216.174.43.147|216.174.43.149|216.174.43.144|216.174.43.155|216.174.43.143|216.174.43.154|216.174.43.157|216.174.43.146|216.174.43.145|216.174.43.156"
"03/02/2016","ezines@arcamax.com","arcamax.com","[REDACTED] emergency loan services and options","","","","","","70.59","29.41","5.00","3.33","58.33","100.00","0.00","","","","0.00","100.00","","","","0","85","1","1","87","859166","248102","70.11","4.92","3.28","50.82","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/919dcc33-5dd0-4646-82c0-aa4768ef8761.jpg",,"panel","0","0","0","0","","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","216.174.43.151|216.174.43.150|216.174.43.153|216.174.43.142|216.174.43.152|216.174.43.141|216.174.43.148|216.174.43.147|216.174.43.149|216.174.43.155|216.174.43.144|216.174.43.143|216.174.43.154|216.174.43.157|216.174.43.146|216.174.43.156|216.174.43.145"
"03/02/2016","ezines@arcamax.com","arcamax.com","[REDACTED] you could count on","","","","","","78.18","21.82","2.33","2.33","62.79","","","","","","","","","","","0","55","0","0","55","859166","156846","78.18","2.33","2.33","60.47","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/3b9153be-8220-4452-bd89-d204a59b1609.jpg",,"panel","0","0","0","0","","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","216.174.43.151|216.174.43.150|216.174.43.153|216.174.43.142|216.174.43.141|216.174.43.152|216.174.43.148|216.174.43.147|216.174.43.149|216.174.43.155|216.174.43.144|216.174.43.154|216.174.43.143|216.174.43.146|216.174.43.157|216.174.43.145|216.174.43.156"
"03/02/2016","ezines@arcamax.com","arcamax.com","Starting to build a career plan?","100.00","0.00","","","","61.54","38.46","18.75","0.00","43.75","","","","","","","","","","","1","26","0","0","27","859166","76997","62.96","17.65","0.00","41.18","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/bae3a172-2996-43bf-8fd0-6f4d15843e55.jpg",,"panel","0","0","0","0","","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","216.174.43.151|216.174.43.150|216.174.43.142|216.174.43.153|216.174.43.152|216.174.43.148|216.174.43.147|216.174.43.144|216.174.43.155|216.174.43.154|216.174.43.157|216.174.43.146|216.174.43.156|216.174.43.145"
"03/02/2016","ezines@arcamax.com","arcamax.com","[REDACTED] loan options online","100.00","0.00","","","","70.00","30.00","0.00","0.00","50.00","","","","","","0.00","100.00","","","","2","40","0","1","43","859166","122625","69.77","0.00","0.00","46.67","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/a84e7e80-24bf-41d3-a354-d4fb79ab8f51.jpg",,"panel","0","0","0","0","","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","216.174.43.151|216.174.43.150|216.174.43.153|216.174.43.142|216.174.43.152|216.174.43.141|216.174.43.148|216.174.43.147|216.174.43.155|216.174.43.144|216.174.43.143|216.174.43.154|216.174.43.157|216.174.43.146|216.174.43.156"
"03/02/2016","ezines@arcamax.com","arcamax.com","Slow cooker recipes are a welcome dinner solution on busy weeknights.","100.00","0.00","25.00","25.00","25.00","86.36","13.64","10.53","5.26","73.68","","","","","","","","","","","4","22","0","0","26","859166","74145","88.46","13.04","8.70","60.87","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/bdf2a00e-f6c4-4471-be37-e96b06f6213f.jpg",,"panel","0","0","0","0","","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","216.174.43.151|216.174.43.142|216.174.43.152|216.174.43.148|216.174.43.147|216.174.43.149|216.174.43.144|216.174.43.155|216.174.43.143|216.174.43.154|216.174.43.146|216.174.43.157|216.174.43.156"
"03/02/2016","ezines@arcamax.com","arcamax.com","Find your new [REDACTED] and [REDACTED] online","","","","","","69.05","30.95","6.90","0.00","55.17","0.00","100.00","","","","","","","","","0","42","1","0","43","859166","122625","67.44","6.90","0.00","55.17","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/f0784d59-bc3e-4a36-8e4e-a748691d0e11.jpg",,"panel","0","0","0","0","","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","216.174.43.151|216.174.43.150|216.174.43.153|216.174.43.141|216.174.43.152|216.174.43.148|216.174.43.147|216.174.43.149|216.174.43.144|216.174.43.143|216.174.43.154|216.174.43.146|216.174.43.157|216.174.43.145|216.174.43.156"
"03/02/2016","ezines@arcamax.com","arcamax.com","For Sale by Owner listings [REDACTED] you","100.00","0.00","25.00","25.00","50.00","70.59","29.41","8.33","8.33","58.33","","","","","","","","","","","4","17","0","0","21","859166","59886","76.19","12.50","12.50","56.25","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/66578bad-9842-4f98-813a-7b9c45fce277.jpg",,"panel","0","0","0","0","","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","216.174.43.151|216.174.43.153|216.174.43.141|216.174.43.152|216.174.43.148|216.174.43.147|216.174.43.149|216.174.43.155|216.174.43.157|216.174.43.146|216.174.43.145|216.174.43.156"
"03/02/2016","ezines@arcamax.com","arcamax.com","Kick back and enjoy [REDACTED]","","","","","","73.08","26.92","5.26","0.00","42.11","100.00","0.00","","","","","","","","","0","26","1","0","27","859166","76997","74.07","5.00","0.00","40.00","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/e5000cdb-a9f7-4fe7-87de-611fb33750c7.jpg",,"panel","0","0","0","0","","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","216.174.43.151|216.174.43.142|216.174.43.153|216.174.43.141|216.174.43.152|216.174.43.148|216.174.43.149|216.174.43.144|216.174.43.143|216.174.43.154|216.174.43.146|216.174.43.157|216.174.43.145|216.174.43.156"
"03/02/2016","ezines@arcamax.com","arcamax.com","How to get the best [REDACTED]","","","","","","69.23","30.77","0.00","0.00","55.56","","","","","","","","","","","0","13","0","0","13","859166","37072","69.23","0.00","0.00","55.56","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/b3dad00a-4426-4b17-a9a6-6c0b4a076c28.jpg",,"panel","0","0","0","0","","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","216.174.43.151|216.174.43.150|216.174.43.147|216.174.43.149|216.174.43.155|216.174.43.154|216.174.43.143|216.174.43.146|216.174.43.145"
"03/02/2016","ezines@arcamax.com","arcamax.com","Where can you find [REDACTED]","100.00","0.00","0.00","0.00","100.00","65.00","35.00","0.00","0.00","69.23","100.00","0.00","","","","","","","","","1","20","2","0","23","859166","65590","69.57","0.00","0.00","62.50","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/587d3af5-22a7-4e3a-a983-b015281f23f6.jpg",,"panel","0","0","0","0","","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","216.174.43.151|216.174.43.142|216.174.43.153|216.174.43.152|216.174.43.141|216.174.43.148|216.174.43.149|216.174.43.144|216.174.43.154|216.174.43.157|216.174.43.156"
"03/02/2016","ezines@arcamax.com","arcamax.com","We've got you covered with [REDACTED]","100.00","0.00","50.00","50.00","0.00","81.16","18.84","7.14","1.79","51.79","","","","","","","","","","","2","69","0","0","71","859166","202474","81.69","8.62","3.45","50.00","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/0e42ae53-a7d5-4768-aae5-edae75d6f226.jpg",,"panel","0","0","0","0","","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","216.174.43.151|216.174.43.150|216.174.43.142|216.174.43.153|216.174.43.141|216.174.43.152|216.174.43.148|216.174.43.147|216.174.43.149|216.174.43.155|216.174.43.144|216.174.43.154|216.174.43.143|216.174.43.146|216.174.43.157|216.174.43.156|216.174.43.145"
"03/02/2016","ezines@arcamax.com","arcamax.com","Your confirmation is needed next","100.00","0.00","","","","100.00","0.00","35.71","17.86","39.29","100.00","0.00","16.67","0.00","0.00","","","","","","4","28","6","0","38","859166","108366","100.00","28.95","13.16","23.68","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/66bf2159-682f-44a9-ae70-042873214abf.jpg",,"panel","0","0","0","0","DYN","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","216.146.33.143|216.174.43.150|216.174.43.157|216.146.33.98|216.174.43.156|216.146.32.169|216.146.32.168|216.146.33.133|162.88.4.74|216.174.43.142|216.146.33.135|162.88.4.76|216.174.43.141|216.146.33.134|162.88.4.72|216.146.33.130|216.174.43.149|216.146.33.137|216.174.43.144|216.146.33.115|162.88.4.78|216.174.43.143|216.174.43.145|216.146.32.134|216.146.32.132|216.146.32.131|216.146.32.130"
"03/02/2016","nytdirect@nytimes.com","nytimes.com","My Alerts: [REDACTED] articles)","100.00","0.00","","","","82.35","17.65","33.33","11.90","23.81","100.00","0.00","66.67","0.00","0.00","100.00","0.00","0.00","0.00","50.00","2","51","3","4","60","859166","171104","85.00","17.65","7.84","13.73","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/0f618498-a560-4743-893c-f529ac5e4238.jpg",,"panel","0","0","0","0","","The New York Times Company","620 8th Avenue","","New York","NY","10018","(212) 556-1234","","170.149.168.74"
"03/02/2016","wtocweather@intellicast.com","intellicast.com","Daily Weather Email","100.00","0.00","3.45","3.45","55.17","100.00","0.00","2.99","1.49","23.88","52.17","47.83","8.33","8.33","66.67","","","","","","29","67","23","0","119","859166","339358","90.76","3.70","2.78","6.48","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/ae0c4350-709b-464e-ad3c-19c2dff1036a.jpg","http://app.emailanalyst.com/rest/secure/email/body/ae0c4350-709b-464e-ad3c-19c2dff1036a","seed+panel","8","1","0","0","","NBCUniversal Media, LLC","30 Rockefeller Plaza","","New York City","NY","10112","(212) 664-4444","(212) 664-4085","96.8.93.79"
"03/02/2016","access@interactive.wsj.com","interactive.wsj.com","Major Indexes: [REDACTED] Snapshot","100.00","0.00","","","","72.41","27.59","0.00","0.00","23.81","0.00","100.00","","","","","","","","","5","29","3","0","37","859166","105514","70.27","0.00","0.00","3.85","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/1433c5ad-fe11-4a1d-b7bb-22e6c7089996.jpg",,"panel","0","0","0","0","","News Corporation","1211 Avenue of the Americas","4th Floor","New York","NY","10036","(212) 416-3400","","205.203.100.37|205.203.100.36|205.203.100.47|205.203.100.46"
"03/02/2016","ezines@arcamax.com","arcamax.com","Please [REDACTED] Your [REDACTED] Request","100.00","0.00","50.00","40.00","10.00","96.23","3.77","31.37","19.61","45.10","100.00","0.00","22.22","11.11","0.00","100.00","0.00","0.00","0.00","50.00","10","53","9","2","74","859166","211029","97.30","26.39","16.67","26.39","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/1d5f1559-3f91-4aa2-8810-ba41646d7909.jpg",,"panel","0","0","0","0","DYN","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","216.146.33.133|162.88.4.74|162.88.4.75|216.146.33.143|216.146.33.135|216.174.43.142|216.174.43.141|216.146.33.134|162.88.4.77|162.88.4.72|216.146.33.130|216.146.32.170|216.146.33.115|216.174.43.144|216.146.33.137|216.174.43.143|216.174.43.145|216.146.33.98|216.146.32.169|216.146.32.168|216.146.32.134|216.146.32.133|216.146.32.132|216.146.32.131"
"03/02/2016","ezines@arcamax.com","arcamax.com","If you need help, consider an emergency loan","","","","","","74.07","25.93","10.00","10.00","30.00","0.00","100.00","","","","","","","","","0","27","1","0","28","859166","79848","71.43","10.00","10.00","30.00","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/3d350f6e-0413-4d8a-a24b-debcbec322ff.jpg",,"panel","0","0","0","0","","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","216.174.43.150|216.174.43.142|216.174.43.153|216.174.43.152|216.174.43.141|216.174.43.148|216.174.43.147|216.174.43.149|216.174.43.155|216.174.43.144|216.174.43.154|216.174.43.157|216.174.43.146|216.174.43.145|216.174.43.156"
"03/02/2016","ezines@arcamax.com","arcamax.com","[REDACTED] handpicked for you","100.00","0.00","33.33","33.33","33.33","77.03","22.97","5.26","1.75","64.91","","","","","","","","","","","3","74","0","0","77","859166","219584","77.92","6.67","3.33","60.00","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/a441df48-277b-4fb8-a42f-c8a159319830.jpg",,"panel","0","0","0","0","","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","216.174.43.151|216.174.43.150|216.174.43.142|216.174.43.153|216.174.43.152|216.174.43.141|216.174.43.148|216.174.43.147|216.174.43.149|216.174.43.144|216.174.43.155|216.174.43.143|216.174.43.154|216.174.43.146|216.174.43.157|216.174.43.145|216.174.43.156"
"03/02/2016","ezines@arcamax.com","arcamax.com","Choose the best technology solutions for your business.","","","","","","80.00","20.00","6.25","6.25","43.75","","","","","","","","","","","0","20","0","0","20","859166","57034","80.00","6.25","6.25","43.75","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/78762d3f-19b8-4e4e-b3c2-da6fb5964645.jpg",,"panel","0","0","0","0","","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","216.174.43.151|216.174.43.150|216.174.43.142|216.174.43.152|216.174.43.148|216.174.43.149|216.174.43.155|216.174.43.144|216.174.43.154|216.174.43.143|216.174.43.157|216.174.43.146|216.174.43.145"
"03/02/2016","alerts@dailynews.vi","dailynews.vi","The Virgin Islands Daily News   e-Edition virginislandsdailynews.comThe latest issue of The Virgin Islands Daily News is now available!","100.00","0.00","16.67","0.00","50.00","100.00","0.00","","","","","","","","","","","","","","6","6","0","0","12","859166","34220","100.00","8.33","0.00","8.33","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/a5a84e99-7ad2-4c13-b43f-120336e99d70.jpg","http://app.emailanalyst.com/rest/secure/email/body/a5a84e99-7ad2-4c13-b43f-120336e99d70","seed+panel","4","1","0","0","ConstantContact","Times Shamrock Communications","149 Penn Avenue","","Scranton","PA","18503","(570) 821-2000","(570) 504-8201","208.75.123.230|208.75.123.130|208.75.123.162|208.75.123.172|208.75.123.171|208.75.123.180|208.75.123.202|208.75.123.135|208.75.123.233|208.75.123.231|208.75.123.198"
